states: rlevel[$t1],states: rlevel[$t2],states: rlevel[$t3],states: rlevel[$t4],states: rlevel[$sea]
27.861721122288483,39.5710249186623,88.94603660152586,95.13793466078754,933.4832826967358
28.76616723309343,42.706350221496,68.78557048323638,142.7224536344647,972.0194584277095
33.38569230918783,34.826380483168535,89.7942473196289,95.1997075344247,1071.79397235359
33.62115938429453,48.73002906064573,96.86982584952455,120.97747274411967,1094.8015129614157
32.297013605057444,54.14376789730298,116.09814179791817,109.8743068720494,1152.5867698276722
34.590374414651365,38.61034388259562,84.12558048042314,205.484802205947,1172.1888990163832
32.639490385177595,46.92446550589947,48.76329836301708,162.8608373232045,1313.8119084227017
29.493179503621114,59.31833105642986,72.18892172777507,174.1157901624097,1339.8837775497645
25.270742940621304,52.65203200833385,88.46322239448486,173.7133339826113,1404.900668673949
27.40387957351961,57.972478340346946,76.83056719432822,91.29546118357823,1561.4976137082272
31.663009511569648,57.834786611496966,86.5456266047732,82.34727740488088,1626.6092998672796
26.788751757239314,61.60900689365549,68.18990126329953,143.1531961546916,1655.2591439311143
31.019115142387445,53.370321095218195,95.75597381194993,163.18274165378284,1681.671848296662
33.70191295787136,54.86798024735687,71.90276990092667,209.4140105594615,1725.1133263343838
38.12078035326951,47.402010342120946,98.75106918733977,173.85373715880493,1806.872402958465
35.828118026682176,37.341003191798805,98.82478450587426,231.32573274106676,1831.6803615345782
34.932561278791404,52.55132228803856,91.89014731284615,187.22866548019897,1938.397303640125
31.88932081067366,50.25364456430698,100.68717231871034,178.49900678345716,2013.670855522852
25.152006550694374,47.5980494512162,78.77494027339793,183.86049400403544,2109.6145097206563
27.77446093279626,38.08900428706899,80.52464961472407,200.2315958573787,2168.3802893080324
28.980116998021657,41.79485882771032,100.076779971667,219.11242481190249,2195.035819390699
29.530725466702282,46.21369597509834,81.1907915317573,229.20937531538522,2268.8554117110575
34.387837725161965,49.261161278948975,71.52626777503221,170.02089597749867,2399.803837243359
31.051516954312532,62.31136138214334,94.00127559049899,92.31480770591513,2515.3210383671308
31.72262758074828,37.93735436744685,83.52557843864645,148.7762035450168,2563.0382360681424
36.53570491320924,36.6076770002658,101.19545595651007,142.92033596428865,2617.740826165727
31.46675649049442,49.11819438223316,110.49847235822791,189.30946610445034,2624.607110664595
27.523753619237493,40.29126138444444,119.08736578424133,155.69034270376113,2732.4072765083165
26.39426564204072,41.121363675330926,145.53784145456518,95.49645154579798,2836.450077682266
30.791945510634406,37.069477044252835,55.52173490576716,248.99754198851855,2842.619300550828
27.175036182792397,48.02876378688963,60.90142319975653,175.14496779952725,2973.749809031035
28.76645537712764,57.49688342096458,74.4827192831288,172.35258515936394,3021.901356759416
26.507421228172404,42.689042294818286,117.41223551323955,77.30078717306316,3161.0905137907075
30.94646691302844,33.08366081061222,116.2593449271553,93.45855420031404,3221.251973148891
26.794060434672694,40.73276934351999,132.13408863051941,126.61898447959469,3238.720097111694
29.67778091709044,43.21242836263151,73.60365999921663,241.9997181671507,3246.5064125539116
34.441410800481684,51.40299046120087,78.12698365461289,154.76152774183896,3386.2670873418665
28.90522799665858,63.45246309611196,53.07149027184593,122.59380384897418,3506.97701478641
25.703222953802722,65.67486232331916,67.74404101485553,120.29744379167482,3565.5804299163483
27.719512927802267,44.64049402389819,103.1749365518844,143.04577760453077,3596.419278891885
32.64169582502379,42.68517939715608,66.96392009602431,161.08568509334486,3681.6235195884515
37.03607092532909,40.750580455716474,77.96618815841362,212.44297113065844,3686.804189329883
33.604985824024,46.01272857084703,57.059769596035245,140.60112951579885,3847.721386493295
31.634600569282448,55.394172915437316,73.45243970826137,161.33077247156996,3873.188014335449
32.58664736010054,37.51408035785168,117.85273300744248,69.35975823772208,4007.6867810368835
35.95612713172333,46.26642611065189,134.6331075629186,76.4041715740433,4041.740167620663
29.547619626832926,58.123070613000074,162.9946905181901,68.61379399588564,4085.7208252460914
31.75088234765704,66.10887030955816,145.59319222796728,100.08934264023716,4131.45771247458
28.395087998524005,59.9408708241983,78.4235749046062,172.7636834219457,4205.476782850726
29.500335652902606,45.10588098178757,68.7325537596207,175.20027077421858,4296.460958831471
33.42859609052754,53.383068960912645,74.31832656249568,216.40662697217766,4307.463381413887
35.346082541324854,49.30535807408251,103.58009808953454,225.48130454923637,4341.287156745822
36.05945065573589,38.295928588564266,116.0608244140114,230.06001929691482,4404.523777044774
38.80630835544235,41.47496953807438,98.60864510397046,221.40352656233932,4494.7065504401735
39.06558910288162,36.27646736032157,127.11753959861822,72.79340262063276,4689.747001317546
32.540511823930665,48.082483300241506,118.99074113807103,129.1664188341319,4706.219844903625
36.138100788044326,38.41486090987137,72.30384432672486,155.57431835937405,4802.568875615985
38.916804976384405,34.955653324463015,65.95604414286223,146.77283313762103,4888.398664418669
37.30458609127269,41.86693004658637,71.51031623729985,135.72032141328674,4958.597846211554
29.223413407367083,51.84938131595324,60.03615533403756,122.39726617779104,5051.49378376485
29.827933330593893,50.501526529489404,89.9751138801764,57.39700209987216,5157.298424159868
29.959030250543588,40.59017390978547,97.61466905886167,107.04087362791064,5179.795253152898
26.547380382736524,41.341723736586516,128.32269230747377,124.0290822278935,5204.759121345309
28.01450620879593,48.02392090411272,93.10135375403254,192.91811885675398,5232.942100276304
28.298516150738436,51.45843704877483,89.73503184339889,209.37251919446808,5286.135495762619
27.8100864113767,58.97434937719281,116.91583493551565,181.5695491629094,5349.730180113004
31.94688753388994,42.5197807105176,109.96537023825233,221.30575975029035,5399.262201767048
35.957512711616786,34.50241003276912,99.86866296073356,278.79509818736756,5425.876316107511
31.487891212295935,47.74164052095789,112.87731152719415,317.3396085268135,5435.553548212737
35.18549694871934,35.626088866662464,82.59800828971093,248.38841220598135,5613.201993688925
26.8632730189236,43.68610232590927,87.22109217472705,235.09795919522648,5692.131573285213
31.182451174409735,46.15003831757588,72.06335454027749,114.13277293690803,5891.471383030828
35.58076051226245,41.022838994513755,86.95918654726155,102.87568763970587,5958.5615263062555
33.894565858462784,41.285703375472565,93.13201440853665,97.55840333415469,6029.129313023373
31.643830559206506,37.25129948026003,112.15820961521118,125.45574180560085,6058.490918539721
33.888581026166904,43.95598561226352,127.19306747944326,97.13379275883153,6132.8285731232945
33.01360621158961,51.136722210853506,120.64773178091019,104.62144096043491,6195.5804988362115
29.54935664933992,41.02403574472919,111.20971190816974,141.66933492000453,6251.547560777756
33.24815878506808,36.0143479842872,110.3678907033472,187.79361165540308,6277.575990871894
32.93570122024073,38.575108259285734,91.4240313429632,187.17574822667285,6364.8894109508365
36.29051615355174,45.771136871906116,84.78495051099884,197.85880514546167,6420.29459131808
38.85457207440901,37.32437459576907,84.9379127367211,265.97154261550395,6427.911597977595
41.35134617280273,41.53615889874921,64.09144416779182,307.7755608023888,6470.245489958265
28.378727471796974,53.92142675370533,91.16446178238157,187.0192629317074,6634.5161210604065
29.363772209886882,64.23219598449671,112.06657274920339,106.59773374270351,6752.739725313707
33.04621519810297,75.0418715008767,124.27487611673456,115.67860764799335,6786.95842953629
37.90158988870512,84.2036943986723,99.74789639777896,137.88643229446643,6845.260387020375
41.58652789647588,94.97204250778492,113.91865438440901,83.03306218442039,6941.489713026907
70.53779322043869,53.60581588653914,71.12116816868657,72.93344842699327,76.80177429734233
56.33898428649958,69.37291913355479,67.50194210428258,99.47978208366415,122.30637239199889
45.150774833968114,57.9266330066461,118.07412489746753,107.20780224739003,156.6406650145282
33.248571197282686,62.08508697098428,114.05989402201486,180.49024552650573,165.1162022832124
25.903848826840537,44.79309822844195,82.74566906046721,149.38970693351803,322.16767695073224
25.639101224684474,56.50483070777808,105.33759049906824,82.36166083332297,425.1568167351462
25.51223429560485,51.74385962770759,85.457080516874,114.12808673497281,488.1587388248407
25.027315805136187,59.6522388275395,66.89504103395141,135.97688161131205,547.4485227220608
28.70803439339632,36.74089548966841,119.58947486131825,132.00643753145005,587.955157724167
25.585855380773395,54.762555665293526,104.75137809495361,104.62626835724336,685.2739425017361
30.17087024691171,49.20774258363496,114.62697855375808,150.44258296066522,700.55182565503
31.094330253790645,52.4137692690194,56.5327976582375,226.38498157982949,748.574121239123
30.473198987189548,46.32464567836482,86.70868699048911,85.23249397600154,936.260974367955
31.740952112371463,51.87548168073067,105.58322668287212,109.33860971530517,956.4617298087206
36.22695250009953,47.7135270447683,67.46452740536496,137.55127877264425,1036.043714277123
35.90621461381836,46.15733861641391,58.09857556265476,211.53354905136737,1043.3043221557455
37.40597974220596,56.40060277108147,69.92061861864107,167.89799240662114,1133.3748064614501
27.1295727176683,60.2612609433382,64.01527587564516,106.8468387734453,1276.747051689903
32.08954692873532,56.7958849977733,71.2665372551991,83.25119937519024,1361.596831443102
35.3954725694637,63.47312908545999,82.40590227241071,99.51261903932304,1394.2128770333425
30.906236647167482,45.11638079602667,90.19383187009952,166.75860664497256,1412.0249440417338
27.103622254028465,54.726271521937335,81.33445488983878,175.8800044517064,1475.955646882489
29.97744983506695,40.64328402904434,84.70641945405764,117.2523711022894,1612.4204755795417
32.04040421921485,52.05088426733583,66.52256292152815,96.40859984768448,1707.9775487442369
32.14313116393841,64.12303969783719,69.01446477426846,146.42916096664948,1713.2902033973066
33.00714101261926,38.13522989174695,92.15863417207429,124.19961124373823,1807.4993836798214
27.705167742852723,52.56577300433143,77.22736389425651,171.14814897843902,1836.3535463801204
27.459079355799176,36.451901044417895,79.44055943784737,200.5029978864158,1891.1454622755198
27.70276934358127,46.72380822970066,46.374797206832945,214.09966584219592,1970.0989593776892
30.492413648363218,51.2119654999668,70.32367710172413,157.60137555151866,2065.370568198427
34.00548246758379,58.130637884305095,93.22207621761062,170.3398275290942,2089.301975901406
25.817410895067,45.37892318674394,95.68871753254501,195.2547327382951,2152.8602156473485
30.014913430793246,35.03396201261309,98.82096377964234,92.01402528820938,2329.1161354887413
29.969272582187823,39.15125570591378,51.815364197478715,159.47682012336332,2374.5872873910557
30.87433895228399,46.98856067860337,48.27543874631163,109.77669657286746,2489.084965049933
25.37153000487087,48.05930832008008,63.963006257115964,75.96998102701791,2581.6361743909147
27.418683846486548,36.78383277834035,86.63222338270845,74.9047146550613,2639.260545337403
27.51688228276693,39.0033897377311,63.19426828332913,128.12444491427695,2677.1610147818956
25.52565083400117,42.06399254066793,92.20100386542742,120.69305992987759,2724.5162928300256
29.171759842979945,48.013626938182625,70.15092594927623,116.81035362484077,2810.85333364472
31.083387384493342,45.59819139239651,73.32753309713438,157.28077445072688,2837.7101136752485
28.94540545917962,54.93170659026613,94.51358496275472,64.89132989403889,2971.71797309376
29.937314259037695,59.12299195828589,66.90299924663411,122.27426279415033,3006.7624317418913
29.681148316361313,52.056009488942806,66.74794028808633,109.1862405472568,3097.3286613593523
26.411515520740256,69.13877388811838,44.267281863071055,182.7870153124303,3102.3954134156397
29.30493356417696,58.162168926450185,72.50631305267764,184.47380743053318,3150.5527770261615
29.71859229983187,51.77446784414673,104.97707623377376,201.26793216210447,3177.2619314601425
25.901686677873975,67.46548262348284,80.6788784084585,223.1965611715446,3237.7573911186396
26.368557221682586,48.86617950251193,76.74038475242216,187.56188719547606,3365.462991327907
28.661583997774265,46.799215405079465,72.08341168161814,119.51027298174735,3507.9455159337804
28.85985919037205,41.64239657011956,72.06114347672857,133.0472356621556,3569.3893651006238
33.050465918729294,50.24414819692001,44.47809884076942,136.30928361765268,3650.918003425928
36.17949401180193,42.75189593589303,64.52438604918022,155.12217638099452,3686.42204762213
29.451717187503334,50.438398170349444,85.85717602199654,108.51035274660188,3780.742355873548
26.767937434280093,41.2459887320634,80.27483209638065,166.95185866778414,3809.759383069491
31.452898693419446,46.1165907169473,69.77327555166652,155.0142660319681,3892.6429690059977
26.134191341487522,42.921931939772236,94.46669503609837,86.80056548349839,4014.6766161991427
29.23907704507825,49.85995716206951,111.41908721503593,89.2338444821572,4055.248034095658
25.424763011691304,59.336081436392284,136.5325304600811,67.04469847555522,4116.661926616279
25.133833861380865,52.54500279530095,69.6532413872911,182.2474210879615,4145.420500868065
27.302201736361084,53.074520994269335,94.31123890413045,128.7772419528631,4241.534796412375
31.843996289196784,54.471979143576156,69.880316855265,133.68601710309898,4325.117690608862
32.442052431418595,47.48267200738386,100.15505546205235,99.90676005147384,4405.01346004767
29.975310080220243,61.75071278677333,79.1114647569611,119.80391645952635,4464.358595916518
32.40215442156758,73.3342529173367,91.27197913144609,128.02285652961885,4499.968757000031
36.041749751387556,57.264576738408245,118.51122402325917,98.77903034361671,4584.403419143328
34.98638648587993,49.943294486927876,132.6878786427126,93.27134118045498,4654.111099204025
29.7102562330196,49.373986197589645,153.80589674058527,142.06679598324158,4660.043064845564
32.88304061593349,47.37340956974283,86.49990889841187,180.4772219399835,4757.766418975928
27.2435554205218,51.737828646383754,118.87692400946212,162.33433734523408,4814.807354578398
29.757386904882612,34.74858940229459,117.86951880794228,130.02099145988936,4932.603513424991
26.535080909073947,41.856734046906475,136.93032599726158,117.13164384224103,4992.5462152045175
29.911701453903376,34.05005403602504,170.57318538575953,107.47430326239908,5042.990755861913
27.465981301618164,37.961579326578715,139.21618877672543,119.5595909239191,5130.796659671159
32.07884384880995,35.61438504960186,71.6043245156966,200.11803199368865,5185.584414592204
34.613370349314394,38.03914667854409,95.5505078317639,112.38417950203501,5314.412795638344
28.124438406061103,57.783891347937555,99.788301387434,149.67158750838797,5329.63178135018
28.646208757237137,59.98329497320074,99.53679584032642,171.64117569744477,5375.192524731791
28.4357169011127,46.83398530323164,94.21235425164933,236.68983480946244,5398.828108734544
32.456470932330014,35.7460281896979,70.49563132923292,216.18639211782528,5520.115477430914
28.279872208272383,45.33990018535947,58.38804598949807,267.31930742559,5545.67287419128
26.78540296106066,48.24631086475029,73.70124936351861,296.60634507463,5569.6606917360405
31.541470960287917,46.44521358207049,54.28135554730006,264.86234064414435,5687.869619266197
30.692698003794007,38.68660588663578,80.27886156252957,112.57113711805056,5892.77069742899
30.070576841567732,53.71011357804572,42.968101974810544,121.53288760351114,5976.718320002065
26.932884855697992,42.83830662610791,86.62493373849331,75.66776727849664,6062.936107501205
28.634921952614725,46.273041825517225,67.73012687527861,127.06717693598611,6095.294732410604
28.599238792859037,48.62223589912721,62.805168334750846,128.73026900753223,6166.243087965731
32.149086499335944,59.04565297691109,55.126358162011215,174.53246423803304,6184.146438123709
28.990851261622595,55.30645354580232,90.72655678354766,201.026387785498,6198.94975062353
32.90124861009791,48.731158306707,102.06322304757099,91.47823458042696,6369.826135455198
36.15882964242461,39.91751434412329,138.06437533259486,84.02453770705797,6416.8347429738
32.87144912101403,48.96763699340702,127.82185051442495,98.42844284612096,6476.910620525034
37.17376368059364,48.10119105147674,112.41625757027663,149.84183176911392,6507.466955928539
32.5264860742634,52.333954716888826,57.373583198913614,198.81268855553958,6583.953287454395
36.962713504810836,48.824391135430936,79.86654884077822,188.38558351960916,6640.960762999371
37.54587964609214,58.16053444633773,53.004801983580194,104.62910818264572,6811.6596757413445
27.515793442612953,58.27706061276699,86.7400859199627,118.3014791775734,6844.165580847084
27.683419512346866,50.336040104865404,90.3577062674848,141.11804368622413,6895.504790429079
27.750632960674398,51.426837559496875,115.33302537158707,100.15959985376642,6980.329904254475
31.134007606198146,100.13483034056017,75.46574116339306,69.79361735581841,68.47180353403022
26.118238914514716,86.12755100760893,96.11393206005705,131.93277054010537,74.70750747771396
27.665025549358432,94.33584949332237,71.74629381719286,125.42336457066176,165.8294665694646
29.226824751283704,44.3167847701882,125.6145760060958,159.39117460045128,196.45063987198105
32.12125718973619,43.26244830579464,62.117429725867325,234.16212979735457,253.33673498124733
31.02715929111352,49.95356212367854,65.53990847118713,87.37606915825373,461.10330095576717
31.53892087889322,51.407107125396436,76.29019265903214,79.52531413131948,526.2384652053588
36.027471408135796,50.585816515043376,68.06214018389788,95.51207940765939,584.8124924852636
25.57416943401034,49.330318740244266,110.71278600370832,93.59675581307725,625.7859700089599
28.61229896355409,43.426663731068224,99.71100979074058,129.31249725868247,673.9375302559547
31.880798858341834,42.323818283810624,66.26760215838196,197.36187727243566,707.16590342703
28.577359993143432,59.16017727050086,74.57129275010914,87.54706578988569,865.144104196361
26.313717864348277,52.77740178366052,69.0767991718343,121.86433235320769,914.9677488269493
26.748557333178027,34.82100401711069,91.14230408382454,86.61145818576148,1015.6766763801254
28.78407732889181,33.88333524624591,63.807076083091346,174.8838037959959,1023.6417075457751
26.968574873696383,38.68071196371845,77.77927221648393,189.35003198522222,1062.2214089608792
29.58791144207844,40.96035794482118,50.120891451237604,201.77085310917514,1142.559986052688
33.77662479230035,43.692671883541465,55.31502655363289,224.99059248834902,1177.2250842821766
36.3703643945813,48.144739246134066,52.12777068742643,118.15741338332671,1350.1997122885318
40.12404502466858,58.2137694299142,51.367770397438136,160.97409209268324,1364.320323055296
42.787997409934476,60.139007218092885,79.84203299631997,172.26357819398388,1389.967384181669
33.27713008726438,45.722482550113455,130.5329200766825,89.2589790362129,1516.208488249727
28.32337853022092,41.05827064348001,65.81951235399792,217.87753532267396,1531.9213031496274
25.628946669322826,42.446331635264485,64.08225715555872,150.6874474463084,1672.155017093546
28.741654907041244,44.79978198616029,49.6594130336608,133.95253521030074,1767.8466148628372
31.064039417267736,48.060077822772946,60.892418817222335,159.98925623977485,1794.9942077029625
28.99307917983219,47.94085167264825,85.6936266025831,151.73888264646558,1850.6335598984713
31.645340867195735,34.22217445784679,85.5959112379769,141.58270019896622,1941.9538732380147
33.21683648792698,39.51521733560707,101.02402625778413,63.4177689481385,2067.8261509705435
34.13998160401998,36.020303424192626,68.3104562708862,134.0199757590937,2102.5092829418077
36.002599834700526,36.98194753033862,99.61771376036441,161.14718303260528,2111.250555841991
32.173154561284186,49.352449466124106,80.77344921879555,140.4364109803629,2212.264535773433
26.70854011111831,55.17456045092835,74.93680718214544,176.54929947942153,2251.6307927763864
28.71107522891737,35.45930167360459,114.39296971248072,105.97964630425933,2370.457007080738
33.3453208585321,40.14998024316225,130.96419770415386,114.0723195603638,2406.468181633788
30.003766033112534,57.00119617148891,132.05934282312526,107.11872978904246,2468.816965183231
27.902320073923782,52.53356580755151,73.4140920001343,157.3497921631467,2553.8002299552436
28.42413308138966,51.00920800500431,107.12428986588745,77.6768693656139,2670.7654996821047
32.117903328506785,58.24061744569559,107.5828057393513,98.41240828160572,2708.646265204841
35.468436851682775,68.64323204318737,100.9489703318787,127.69146476080482,2742.2478960124467
31.45996919718118,78.01881150318238,130.3097113025826,119.03154462246417,2786.17996337459
26.409352397931585,96.4369846767555,76.77612379242017,177.06213600495585,2838.3154031279373
25.38340632078568,38.82339930776682,147.37924607962069,209.5882993527767,2863.8256489390506
29.39811159585502,39.75296762585216,64.95996868545956,302.90280744209826,2917.9861446507352
29.76877999337224,36.37671965196393,98.40972221900368,231.08346461202314,3029.3613135236374
