action: flow[$t1],action: flow[$t2],action: flow[$t3],action: flow[$t4],action: flow[$sea],states: rlevel[$t1],states: rlevel[$t2],states: rlevel[$t3],states: rlevel[$t4],states: rlevel[$sea]
0.47578702094400305,60.963041572509916,49.01322398700256,25.58114160013231,0.0,28.172558531858577,85.90833119079785,70.79449185112695,180.12368011387264,5090.0009383123415
5.172731383391679,8.706587651607135,75.57776469434258,67.26446339795861,0.0,32.69677151091457,35.42107663923194,102.7443094366343,233.5557625007429,5120.582079912474
6.540930186607034,2.167815103073963,8.443685740185456,45.408600763531865,0.0,32.524040127522895,41.88722037101648,55.87313239389886,271.8690637971269,5192.846543310433
4.2104152752981845,19.977248258438927,23.899711280709493,28.382688793205876,0.0,30.98310994091586,56.260335454549555,69.59726175678736,264.9041487737805,5243.255144073964
8.535171967082148,6.39310109013982,24.65312298678135,51.69074291211626,0.0,31.772694665617674,50.49350247140882,85.6747987345168,290.4211712612841,5276.63783286717
0.07895283798011764,36.47267476958317,9.580355857231837,5.2619174722388085,0.0,28.23752269853553,62.635573348351144,87.41477683787527,293.38355133594916,5333.328575779286
10.066272610245527,14.474498380411918,86.94780236197126,67.38955378690142,0.0,33.15856986055541,36.24185141674809,134.3070957502266,327.7019897209422,5343.590493251525
0.25871466790692554,11.987779849992533,4.86045182345334,353.72568149691216,0.0,28.092297250309883,41.8336256465817,81.83379176866727,377.260238296012,5415.980047038426
0.06644508387409506,6.350217394986788,39.571634080279985,5.741579743780641,0.0,32.83358258240296,40.10456046449609,108.96111979520646,58.395008622553185,5774.7057285353385
15.026210644794169,20.744550377614384,64.43067661361006,90.27198965587397,0.0,37.76713749852887,43.8207881533834,95.73970310991326,122.22506295905251,5785.447308279119
6.015975188546235,22.82633082079057,49.979792504916766,82.01270631506904,0.0,27.7409268537347,48.102448420563185,72.05357687391759,126.3837499167886,5880.719297934993
3.2494388577562403,4.654572428822089,33.27091403187933,54.27981033225877,0.0,26.724951665188463,41.292092788318854,64.90011518979139,124.35083610663631,5967.732004250062
6.198190701351294,28.179022380219276,10.508627714607002,99.58175470567033,0.0,28.475512807432224,49.886959217253,56.283773586734156,133.34193980625687,6027.011814582321
2.1944453481251656,4.723011983638835,42.63988390137842,54.00136885003488,0.0,27.27732210608093,37.90612753838502,93.95416825234643,74.26881281519354,6131.593569287991
9.71057774345121,16.834752548186803,34.08413816268058,64.5787797037825,0.0,30.082876757955766,45.37756090287135,76.03729633460686,92.90732786653709,6190.594938138026
3.9927262049191103,22.251126173065597,11.116038645055612,53.13430058765237,0.0,25.372299014504556,48.25338609813576,78.78791072011309,92.41268632543517,6260.173717841809
0.07045655145734404,12.553188696204476,7.510580016113462,53.75703079705188,0.0,26.379572809585447,39.99498612998927,109.92299824812308,80.39442438283841,6318.308018429461
10.758275915584342,3.7920102419719948,105.12333442850618,3.281516716860281,0.0,31.309116258128103,37.51225398524215,134.96560692821407,64.14797360189999,6377.065049226513
2.440897237913835,30.799122257402814,30.30764257430086,103.08733203420243,0.0,25.550840342543758,54.478519658854495,53.63428274167988,195.98979131354588,6385.346565943373
0.3692906521235942,16.00027107830873,1.5852795050499964,8.143576483308795,0.0,28.109943104629924,36.12029463936552,74.12576242478184,153.21010185364432,6493.433897977576
6.33641613485714,9.702508815057652,33.15348451829616,140.17078634606727,0.0,32.740652452506325,30.489314213180382,108.54075399804057,176.6518048753855,6506.577474460884
10.75945150354232,17.121966705499958,34.208891968426535,70.93100489233854,0.0,31.404236317649186,37.12322153297987,105.08977829480207,99.63450304761437,6651.748260806951
5.267135400893265,9.565624017749204,74.01550159210838,67.82388117373067,0.0,25.644784814106867,40.760706331022234,108.00285303187549,92.91239012370238,6727.67926569929
1.2238785035987416,14.522849017120214,19.864939838345904,102.90177193659899,0.0,25.377649413213604,46.4622177141663,63.5529754575163,129.1040105420801,6800.503146873021
7.370199838111541,2.129798811999245,26.59211651853116,23.27787812379748,0.0,29.153770909614863,43.163247200644825,78.2108846362906,76.067178443827,6908.4049188096205
1.3336202195487046,7.089407078266717,17.89047323527265,41.604734753762074,0.0,26.783571071503324,58.40364822675712,73.7485669297587,109.38141683856068,6936.682796933418
43.45279507498262,23.6457403738416,4.655675334797428,19.81744179282281,0.0,75.0,50.0,50.0,50.0,50.0
5.634150684993633,57.07683899483601,11.564572596462416,30.30584295610684,0.0,36.54720492501738,79.80705470114101,88.99006503904418,64.83823354197462,74.8174417928228
15.221300392841526,3.8845493839698455,19.790083056209493,42.158365982820065,0.0,35.91305424002375,38.36436639129864,154.50233143741778,76.09696318233019,110.12328474892965
1.7559470089170124,27.444081507055685,74.0740166051197,59.63636403388708,0.0,25.69175384718222,59.70111740017032,158.59679776517814,83.72868025571961,157.28165073174972
3.7348110530283813,23.49117088262749,23.44308999098991,81.09563690592104,0.0,28.935806838265208,44.012982902031645,131.96686266711413,128.1663328269522,221.9180147656368
2.0073086964464646,11.644874759574991,71.69785495769156,51.020050061157946,0.0,30.200995785236827,34.25662307243254,152.01494355875172,100.51378591202109,308.01365167155785
0.7477811640448674,2.8903568620712203,61.3940984865086,73.0230911307116,0.0,33.19368708879036,34.619057009304015,111.96196336063515,151.1915908085547,364.0337017327158
13.999425230153863,0.9114780103556233,4.3060510225588855,45.65526134107977,0.0,37.445905924745496,42.47648131127766,73.45822173619776,169.5625981643517,442.0567928634274
3.5870925781793006,42.93820645478132,54.47146779094827,88.11936550800397,0.0,28.446480694591635,65.5644285310759,90.06364872399449,158.2133878458308,492.7120542045072
9.237975208123965,15.451376813936035,22.244159735807415,0.8840205806403845,0.0,29.859388116412333,36.21331465447388,98.53038738782755,154.56549012877508,585.8314197125112
1.6197038485815034,9.03051109372647,38.48087029153158,139.20953210927053,0.0,25.62141290828837,39.99991304866181,111.73760446595617,205.9256292839421,591.7154402931516
1.6351030060116318,21.725649281891826,1.5716723218661175,11.351410727616765,0.0,29.001709059706865,42.58910580351684,102.28724526815107,135.19696746620315,735.9249724024221
6.762221012067086,6.605958798479525,14.065688812408887,25.57059877948611,0.0,32.366606053695236,32.498559527636644,142.44122222817677,155.4172290604525,752.2763831300389
6.827598414392357,12.296257067444985,124.39429779136402,119.63729537601263,0.0,30.60438504162815,42.654821741224204,154.9814922142474,173.9123190933753,782.846981909525
6.09271306533414,10.037213519346093,12.934927638838884,134.46598987631873,0.0,28.776786627235794,47.186163088171575,62.883451490328355,208.66932150872668,907.4842772855376
3.903762554650784,32.538395697205,57.514763685191554,50.28188718249479,0.0,27.684073561901656,53.241662634159624,79.98573737083557,117.13825927124684,1046.9502671618563
8.070770906738678,11.485278392935653,24.319712696904816,49.83674057788353,0.0,28.780311007250873,34.60702949160541,75.009369382849,154.37113577394362,1102.232154344351
4.803531582939439,0.1576922221302713,39.64572372167891,35.230308667594535,0.0,25.709540100512193,41.192522005408435,82.17493507887984,158.8541078929649,1157.0688949222347
3.0196382318333415,18.699007588201624,35.541808225470106,132.94836350309492,0.0,25.906008517572754,55.838361366217605,62.6869035793312,193.26952294704927,1197.2992035898292
1.6962544445100898,10.031901848222553,33.50391683898566,23.805890865955213,0.0,27.886370285739414,50.15899200984933,65.84410294206272,125.86296766942445,1335.247567092924
5.532302543568439,23.75092889637368,10.96916281408782,107.50032640494292,0.0,31.19011584122933,51.823344606136864,62.37208795129961,165.5609936424549,1364.0534579588793
2.5837927726301113,14.11572392976476,17.63856800762892,26.85836322240373,0.0,30.65781329766089,43.604718253331626,95.15385403358547,99.02983005159979,1476.5537843638222
4.492505051526093,11.552972064917896,35.81959706863988,42.8281479059735,0.0,33.07402052503078,42.072787096196976,111.63100995572131,119.81003483682497,1508.412147586226
5.4521678525394295,7.2222443255753666,53.474912337724234,61.4256727325622,0.0,33.58151547350469,45.012320082805175,107.36438495199933,142.80148399949132,1556.2402954921995
12.058286517888531,12.044106747818415,47.318806969926435,29.939014976518884,0.0,33.129347620965255,53.24224360976924,81.11171693985045,164.85072360465335,1622.6659682247616
3.992225047211595,27.64130661028824,2.3543786195535126,11.168243022056611,0.0,26.071061103076723,63.25642337983936,65.83701671774243,212.23051559806092,1657.6049832012804
4.639993235072582,27.41502326549265,74.35691361239178,169.7153983974518,0.0,27.07883605586513,49.60734181676272,111.12394470847715,233.41665119555782,1673.7732262233371
1.6608364842755363,2.511020759483638,49.42925390501271,101.54464162890535,0.0,27.438842820792544,36.83231178634265,84.18205436157803,168.05816641049785,1848.4886246207889
6.440315511138215,14.0450377373033,5.498629971941099,88.39965573937444,0.0,30.77800633651701,45.98212751113455,57.26382121604895,145.9427786866052,1955.0332662496942
5.436410442548492,5.523034676586869,15.447876523916436,37.17780648369323,0.0,29.337690825378793,48.37740528496946,85.81022898141116,93.04175291917187,2048.4329219890687
3.5802484103880814,13.122517951822136,52.72315115632188,76.06183140435223,0.0,28.9012803828303,58.29078105093109,95.8853871340816,101.31182295939507,2090.610728472762
6.6792619207149615,2.9903023713549786,52.07610786053485,84.30261177485048,0.0,30.32103197244222,58.748511509497035,76.28475392958185,107.97314271136472,2171.672559877114
1.4984880564897505,28.145798731824833,1.6657625920173025,1.3641496837948581,0.0,28.64177005172726,72.43747105885703,47.198948440401985,105.74663879704909,2260.9751716519645
11.298176015606867,34.351068582401325,0.38242218014763807,89.13883423887388,0.0,32.143281995237516,55.79016038352194,93.67898458020952,136.04825170527153,2267.3393213357595
4.835555231978923,4.823469856027635,107.95964888455899,30.146192616766605,0.0,25.84510597963065,42.73726781672748,147.6476309824632,77.29183964654528,2361.4781555746335
2.254532965355143,13.840438955338845,40.33164736884597,93.17958403484639,0.0,26.009550747651726,52.74935319267877,64.51145195393184,185.10529591433766,2396.6243481914003
6.646643259844905,11.465575782169712,25.32814016936114,36.64677952942636,0.0,28.755017782296584,51.16344720269507,58.020243540424715,162.25735924833725,2494.8039322262466
1.845216757604818,16.78532317390749,6.600927142730656,125.69873317498974,0.0,27.10837452245168,56.34451468037027,64.15767915323329,180.93871988827203,2536.450711755673
7.700800808193045,15.020678531374712,59.21299392551564,66.51755704594882,0.0,30.263157764846866,51.4044082640676,94.34207518441012,91.84091385601295,2667.149444930663
3.2303965660472427,7.169567335556283,19.42530332092728,11.01385223799215,0.0,27.562356956653822,54.08453054088593,70.14975979026919,114.53635073557976,2738.6670019766116
7.2213535561181725,23.313679903827698,50.34783406462907,12.669262183822342,0.0,29.33196039060658,60.145359771376896,77.89402380489818,152.94780181851488,2754.6808542146036
1.763156807947291,9.243009546794275,23.254833149512677,179.39696413481934,0.0,27.110606834488408,54.053033423667365,70.85986964409682,220.6263736993216,2772.350116398426
4.324400134961249,8.782655960842643,50.93748015478175,2.0719913451981444,0.0,30.347450026541118,56.57318068482037,76.84804604137841,94.48424271401493,2956.7470805332455
5.856248908360249,28.103918381627633,22.89861312838016,19.24462531486073,0.0,31.02304989157987,62.11492485893898,54.693221847439304,173.34973152359854,2963.8190718784435
6.363939400070109,15.50815727354823,49.99113679906313,43.38543707279555,0.0,30.166800983219623,49.86725538567159,79.89852710068678,207.00371933711796,2988.063697193304
5.606630131172798,8.628281522847914,2.7404694662832805,48.454065422224474,0.0,28.802861583149515,50.72303751219347,65.41554757517189,243.60941906338553,3036.4491342660995
4.9848609870191,4.612029405898658,36.68583902119489,54.481326071652944,0.0,28.196231451976715,57.70138612051836,91.30335963173651,227.89582310744436,3089.903199688324
0.28305556239001023,5.852179363900134,46.37504500697094,51.14592432703111,0.0,28.211370464957614,68.07421770163879,79.22955001644027,240.1003360569863,3149.384525759977
2.3439685038758724,30.58169727083784,37.49903137194433,206.89898319193844,0.0,32.9283149025676,72.50509390012866,58.70668437336946,265.32945673692615,3205.530450087008
10.09412491830895,31.854166971632228,24.013645715595004,80.62502831792142,0.0,35.58434639869173,54.26736513316669,71.78935027226296,125.92950491693203,3417.4294332789464
0.12833339209432384,0.8600463241215076,36.43944313708671,33.553981586654054,0.0,30.49022148038278,42.50732307984342,99.62987152830019,99.31812231460563,3503.054461596868
5.882730734905522,31.471998650120945,57.568534476863086,19.530482313280334,0.0,35.36188808828845,51.77561014781624,84.05047471533499,132.2035838650383,3541.608443183522
4.8775766321011895,9.36792998077026,41.71217402936155,147.21589474316855,0.0,34.47915735338293,36.186342232600815,77.95393888859284,200.24163602862103,3566.138925496802
9.320710209360412,4.854582721894752,5.946069195226962,104.0673279747293,0.0,34.60158072128174,41.69598888393174,65.60969484000155,124.73791531481403,3718.3548202399706
7.58053144639148,20.140308757953125,20.82150374151074,9.867295949592034,0.0,30.28087051192133,56.1621163713974,84.51820836666934,56.616656535311684,3827.4221482147
2.3737873810799073,27.016821036529755,59.167896396571635,28.39091489522949,0.0,27.70033906552985,53.602339059835764,103.83701338311172,97.57086432723038,3842.289444164292
8.377178694910048,3.4865747211575284,56.64729498048717,90.01119248605393,0.0,30.32655168444994,38.959305404385915,91.68593802306984,158.34784582857253,3875.6803590595214
6.758419380129205,24.00174972707182,8.283615371678403,52.079375099705935,0.0,26.94937298953989,53.849909378138435,58.5252177637402,154.98394832300576,3970.6915515455753
2.1351751833456603,9.795838386190749,3.3172098772496748,85.65545541692073,0.0,25.190953609410684,46.606579031195814,94.24335211913362,141.18818859497821,4027.770926645281
2.4996210886152967,10.841029243260587,92.24842305994203,16.436814089650227,0.0,28.055778426065025,48.94591582835073,120.72198062807469,88.84994305530716,4118.426382062202
7.286036463935146,24.480399210051914,22.29840621617578,119.0452272748076,0.0,30.55615733744973,50.60450767370544,59.314586811393234,194.66155202559895,4139.863196151852
3.5010672230928424,10.0335992182208,37.74155493182998,53.95420590212023,0.0,28.270120873514585,43.410144927588675,81.49657980526938,127.91473096696713,4263.90842342666
3.110660269547995,18.831322670574586,2.2062584350387486,80.84872336766094,0.0,29.769053650421743,46.877612932460714,73.7886240916602,141.70207999667684,4322.862629328781
9.63816350806302,13.117128010502455,75.43553621429582,29.666458358947104,0.0,31.658393380873743,41.15695053143412,110.41368832719604,93.05961506405465,4408.711352696441
2.067367873222301,15.952259347382276,45.366580686813236,8.303630170420828,0.0,27.020229872810727,47.67798602899468,68.09528012340267,168.82869291940335,4443.3778110553885
7.950213011700907,6.752223528645235,37.189325540075885,90.8562746173348,0.0,29.95286199958843,43.79309455483471,58.68095878397171,235.89164343579574,4456.681441225809
1.1886326055237655,19.38190774706106,26.574619662057568,94.75133547610824,0.0,27.00264898788752,54.99108403789039,48.24385677254105,212.22469435853682,4552.537715843144
3.8593163020247028,23.81920614134077,16.259413709031275,53.12635607480442,0.0,30.81401638236376,46.79780889635309,61.05114485754454,174.04797854448614,4652.289051319252
9.665236902466777,7.799898677652201,36.541170735713294,4.696065986759141,0.0,31.95470008033906,36.83791905703702,88.61093728985404,167.181036178713,4710.415407394057
1.1626020868309548,7.7454572608307615,17.2465766663146,14.523743803067866,0.0,27.289463177872282,48.70325728185159,79.86966523179294,229.02614092766714,4720.111473380816
4.913102834058452,10.017651615091598,16.79629261412934,42.60837197938969,0.0,31.126861091041324,52.12040210785179,90.3685458263091,261.74897379091385,4739.635217183884
9.409057076586791,36.46271102560583,6.177775266868515,23.08861174771957,0.0,31.213758256982867,57.01585332681864,103.58990482727135,265.9368944256535,4787.243589163274
1.1791701269179737,9.808792291575173,99.23701565447864,126.11925404584714,0.0,26.80470118039608,39.96219937779961,153.87484058600865,279.0260579448025,4815.332200910993
1.930864610269359,11.238973912716718,41.33813307453296,118.66095010555523,0.0,30.625531053478106,41.33257721314241,84.44661722310518,282.143819553434,4946.45145495684
13.27443589299296,7.935422662034503,23.91756072886375,184.9520774124084,0.0,33.694666443208746,42.02446791069505,74.34745806128893,234.82100252241173,5070.112405062396
3.216371312704592,34.08094663679791,41.573909232261435,77.34457320104984,0.0,25.420230550215784,57.36348114165351,78.36531999445968,103.78648583886707,5260.064482474804
1.8344604631197263,6.731241847325753,69.13238904013761,20.672473774327607,0.0,27.203859237511193,36.49890581756019,90.87235739899616,98.01582187007867,5342.409055675854
2.8044296346057727,0.21579483909215402,18.652952184076792,127.3653228889233,0.0,30.36939877439147,41.60212443335416,48.4712102061843,176.47573713588866,5368.081529450182
6.478093817570742,29.67282196395562,2.340538382128121,68.02968140153182,0.0,32.564969139785696,54.19075922886778,50.03405286119967,97.76336643104216,5500.446852339105
