states: TEMP[$r1],states: TEMP[$r2],states: TEMP[$r3],states: TEMP[$r4],states: TEMP[$r5],states: TEMP[$r6],states: AIR_VOLUME[$r1],states: AIR_VOLUME[$r2],states: AIR_VOLUME[$r3],states: AIR_VOLUME[$r4],states: AIR_VOLUME[$r5],states: AIR_VOLUME[$r6]
13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
21.377446930810727,23.34538800284567,21.553560594124306,22.74753157746466,21.375365908631053,21.024046184618218,3.6191361623002862,8.834547528799504,4.365071255122998,9.42217380769337,0.24058425464688393,2.1222959202950378
20.77220795126797,23.470355772171537,21.767298388782102,22.92330167292455,22.33799762940121,22.586895932928734,0.3498420762241605,3.2142599558925,4.001079482138156,4.566359943316942,5.825176064823141,9.43167948213182
20.277248701456163,24.60167259858787,21.887123889832758,23.832886948264512,24.080762454950253,23.05773971542721,0.6020406604997963,8.094707785482772,3.645009067924306,8.076410995016957,9.856167890199842,5.76682677298526
20.287337460704023,23.991110853228122,22.497880982257367,22.95222236792361,23.54648396203486,23.80319095058927,2.4092098981837284,0.0,5.804253516672575,0.0,0.0,7.3043271660441835
21.029175247373146,23.419430611609666,23.65505223614031,23.466706669204452,23.039383082505523,22.93874465164457,5.415491013104203,0.0,8.686734093545013,6.228790659022208,0.0,0.0
21.688982836489743,23.668383130417812,22.804022804448863,22.792422108038743,24.400146299863014,24.070881076884408,5.512145775049949,3.7088779979468733,0.0,0.8758349321220082,8.645221016143944,8.98706731959371
13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
20.812740285263693,22.48882768012148,22.71776937438024,22.3030450408834,22.02586822604147,22.029157473662927,1.2273029783314526,5.097915347259083,9.29611503801771,7.539536767017915,3.0783153856802126,6.379477155323727
20.961436525053543,22.56387127543951,22.12494733840887,22.453225605620933,21.75231763342194,23.214874760843536,3.3385567706872035,2.5398936290345944,0.9442064566025776,4.187827696484376,0.7575466215539894,8.547737776614493
22.245006445220163,22.914799154687266,23.117535546814146,22.638581460652045,23.158975767322524,24.11989200681526,8.142375212752507,3.8577485621135055,7.727046175843441,4.437431306562098,7.942742264205282,8.265505631220831
22.349322627221692,22.484555748855218,23.064857997455583,21.926542884993,22.762720212219143,23.234287475602788,3.8484349716876745,0.26027381970256447,3.549368847922174,0.3335693389050387,0.4512781403309185,0.0
23.4408193003165,22.514877476083644,24.216866454970727,23.133749160099285,22.648029084108245,22.81177850354372,8.39595076034005,2.235871124944069,9.228663120976357,8.547327759418252,1.7035864084934005,1.9079996242792474
23.722685962903594,22.168267450056142,23.316275409126007,23.35725946012387,23.259379141422244,23.396145525123735,5.393933116356678,0.45338792833227726,0.0,4.897719061238704,4.955744149138691,6.33697199699628
13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
20.67679494263217,22.487046432697145,20.712679864503972,21.08207418880205,21.781383263909444,22.719013395959493,0.6515021014051547,5.090144888749059,0.8034938436910277,2.3680754008462612,2.011781770744859,9.301384131481175
20.37738440842243,23.255203186138917,22.4425336462063,21.060304542112423,22.1278984749964,24.06138403999676,1.4720665473084027,5.776687837043879,9.796137896803426,2.83382450449823,3.406606702870252,9.927587304978125
20.47351049735935,24.428737629117315,23.213226539789282,22.55594449188058,23.088137942930036,23.165828388090354,2.9388783499322333,8.124551450146534,6.908629580868172,9.193462971742386,6.2223692191687485,0.0
20.10379373996111,23.833398818798138,22.983478340284382,22.432208653347963,23.11119901162985,23.747016456230007,0.9941304584394128,0.0,2.7417283602530054,3.056426754313649,2.3815772992989226,6.599368310424204
20.323851910898124,23.270465318388883,22.25416913733721,22.304526466950353,24.540180131915342,22.88708548422919,3.2491206423120813,0.0,0.29238787949273704,2.989271105045473,9.016962662969997,0.0
20.537006913214626,23.6000361645099,23.593643915033873,22.533707584095257,23.95193618425037,24.08126432256991,3.345669867358676,4.038792791885511,9.365863980834888,4.467838014989245,0.0,9.226872526524438
13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
20.544019626335327,21.430686425189414,22.15703932879414,20.531950131858473,21.58235891505154,21.977421508564063,0.08912797311220189,0.4819127600509088,6.921124871252471,0.03800724054936255,1.143564124978379,6.1603478089562005
22.289308841039528,22.176614346364797,22.827392614966616,21.95120336889911,23.086271840018675,23.06780892825121,9.834514438800547,5.030427431999231,6.403275894709991,8.487460786514486,8.397932279529291,8.122847258961205
22.119581414739404,23.02014989675576,23.95401305455354,21.460260958142023,23.80596847150233,22.789773066879885,2.695422880470306,5.738728179580567,8.92160577232291,1.075222239396979,5.77189480686883,2.507384128782544
22.146114471886474,23.516332371298148,23.076615627355974,22.561659263745636,23.253680308048246,22.647669875750527,3.474592366467679,4.578516098687254,0.0,7.703600895127462,0.0,2.9302067296988064
22.71246176875766,22.992198351486103,24.14701286264434,23.055319326339006,22.964335127603388,23.933425856489983,5.8334579832463955,0.0,8.838181156318214,5.804943499358425,1.0271198023066597,9.456967359321931
23.04560667788588,22.798330259180986,23.26484004314299,22.774086092109485,23.96794476712266,23.06837478770632,5.1429620471186475,1.3385470901565522,0.0,2.4955201065263735,6.911968826466273,0.0
13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
20.89414861678787,21.366303269831544,22.679873433303964,20.690672772532736,23.13015631998368,22.75103611833182,1.5721105883117403,0.20104968026895986,9.135605559125063,0.7102820968937784,7.895627511921511,9.43701740340232
20.459710256023836,21.222170761231293,23.115960797371866,20.9110974643987,24.08568634601371,23.26891901954342,1.0452118741862215,1.1112781534289962,5.668871840106874,3.602541567324743,7.00532689369874,6.028252114948506
20.62257384243259,23.027222809409963,23.541259523194963,20.263301519043665,23.500349176430966,23.34744018305504,3.321299590137988,9.285486419831445,5.899573156313366,0.07606946918107926,0.0,4.250924015336027
20.09597931290846,24.219769760556527,22.69866487456587,20.3402975734648,22.96189372383327,22.8109395571797,0.5289114129773997,7.9316824538976185,0.0,2.8177617802344734,0.0,1.367695119131478
20.020663797757766,23.62900529978264,23.459301041835637,20.858815498493716,22.839828686832906,22.528714290544503,2.1222418831797207,0.0,7.061473993235533,4.673349534793568,1.7578571957017575,2.373638558640266
20.22278645294947,23.07985741459978,23.669442001129376,21.02604346858047,23.64240557343812,21.82459773615214,3.1990542714488024,0.0,5.041206310712466,3.5044084401023987,6.00862011911577,0.29711285226248885
13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
21.917041376793517,21.386725108572726,20.965511424310563,22.00016423587621,22.50611541214262,22.87508071872537,5.904605816259619,0.2901372761125798,1.874370057860949,6.256675362931505,5.173330813166471,9.96241230330834
23.139444038059153,22.27064227366964,22.202499015192753,21.90808662261631,23.126132382821712,23.031240659848308,8.669840654070104,5.556998979545065,7.977042263994969,2.891159826431532,4.997900347177006,4.524679601756418
24.021739347669055,22.676814351658578,23.18544460172081,21.879220678186194,23.582675807993816,22.29685267787224,8.083569044703955,3.8238737172374195,7.760654029650008,3.057294373091235,4.556523392640306,0.3736710012495903
23.128954478816894,22.61605143388531,23.475747785932217,21.757025929809117,23.04086596755851,22.938702785884963,0.0,1.7977606131606139,5.290446033178785,2.5846523665504417,0.0,6.245827862061129
23.80908953946126,22.840249593058594,24.284928021549725,21.443579535366943,23.452744646155207,22.44321673010587,7.11440730301435,3.1212799471316908,7.959049464947476,1.7469288477277778,4.295210216038026,1.4075746229025743
22.929542003279092,22.69326219983099,23.379014239338094,21.463840871668793,23.052548794325322,23.027013814787665,0.0,1.4334027854800269,0.0,3.0105683694856644,0.6465823267584536,6.04669155906921
13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
20.942136101313974,23.347566617658764,22.027178532685983,22.428249937259967,21.382862899121058,22.365672033761715,1.7753631244910284,8.844051450479984,6.371095287082763,8.06984613792811,0.27328889340550555,7.804795412298118
22.649252508494598,24.748723276586972,21.561998746465964,23.566370860697944,21.316728598609167,21.778558051333544,9.869209206950067,9.307884141102594,1.2058188902457667,8.74938541753689,1.398693752659309,0.876953581034533
23.32791626528533,24.122994570580033,21.858283328544893,22.701872827997917,21.50288015203542,22.466609802267772,6.600094780142321,0.0,4.284031122572456,0.0,2.3807279854770225,6.2463228073580375
23.936027206076396,23.54604974113433,21.688416501918805,22.30902665634959,21.538269516645208,21.99933092906422,6.827511026402665,0.0,2.4030798845712384,1.8453542858801542,1.8352882391959369,1.4607443612368487
23.06031752561236,23.009110909185438,21.81506599954213,21.909809094396966,22.644923336693005,22.470719313183913,0.0,0.0,3.6524879784270095,1.6228686091949573,6.514329034483683,5.424070002648328
23.89226392252736,24.394492343863096,21.296349250320244,22.970977545265733,23.549988251943017,23.600111235237556,7.753406401032795,8.826068729035212,0.8985069275402846,7.870357935391872,6.340687919592517,8.664319083793927
13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
22.29268257384475,22.05809268034652,20.8204822947407,21.51290286349257,21.924890944341495,20.60349849306582,7.495646204145543,3.2188903455451268,1.260094508807894,4.192864127622937,2.637815224285168,0.3410526287058113
23.734691412237193,23.745478338047814,20.712594992676433,21.45825545954,23.52511105517578,21.82027000541686,9.95612397564149,9.525031298246203,2.3519938553747033,2.8305034354817007,9.06638030139124,7.6888637695193065
22.868234611741464,23.20282258742057,21.040832794983842,22.021966706311904,22.988324979252333,22.257720682556055,0.0,0.0,4.004783334756652,5.348391589103859,0.0,5.128226868770518
22.51456071386345,24.691850170987383,21.482508373172173,23.37072387115458,23.23406973883121,22.86156293389058,2.086172914246176,9.500439905146225,4.653991021580839,9.222156051992997,3.4833325745772195,6.151210412512879
23.139264261069172,24.08386902551623,22.762007371824087,23.767797744329794,24.270652654411393,23.57746819622042,6.268749240252926,0.0,8.426414519224238,5.89370197012895,7.222247491412878,7.06563393289763
23.464438114134072,23.538393247149003,22.39405676891276,22.917311799768086,23.723979654894567,22.737716640464644,5.311423706873329,0.0,1.8780527887314702,0.0,0.0,0.0
13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
22.42603684276392,22.182381584752495,22.086720126788293,22.707733993944565,23.471038659488226,21.62106228446469,8.060472504915916,3.761084406711448,6.623285626479863,9.253609860986284,9.382682055681427,4.650976838496682
21.833643366113975,22.379190910362077,21.83129838378303,21.971495365461905,24.608817744863085,22.6508768344314,0.820181720499652,2.8639044023185436,2.2309362304819045,0.22790506728441406,8.060839896373157,7.525263547491577
22.807227602865,22.817396630338123,21.26841579991943,22.915330534879434,24.00411299506127,22.700722531105168,7.479063256744175,4.029923317874103,0.7275849062112616,7.372477272055264,0.0,3.7905728069222064
23.059521598385114,24.31826656784827,22.295163609168714,23.88801899954977,23.449134680339295,24.078417798761294,4.841439608645379,9.185053724482069,7.262808414987074,8.22009770814108,0.0,9.966907318492504
23.962374119370317,23.746740073090194,21.689768604310753,23.021256416488637,23.38483773975276,23.191402320014184,7.95702317764858,0.0,0.5816083531479244,0.0,2.03674286020584,0.0
23.092350977246056,23.212876989050674,22.92292829596122,22.61462539724083,24.82324674893362,23.57555358979138,0.0,0.0,8.408444648504483,1.826361116098002,9.294566219259385,5.734399902316284
13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
22.532699416355843,23.439005021554667,20.87256411358472,20.703195057725512,23.41199846453518,22.323846735594984,8.512245270503872,9.242939507236427,1.4806887298514704,0.7633206391163261,9.125126940632038,7.627643014901291
22.410201352937193,24.931584416021327,21.824007060576267,21.2775921673614,23.158211443496757,21.90236411878425,3.0282524485032827,9.727072290821878,6.670936201167276,5.001425835848302,1.3450962110912223,1.5735270215484953
23.640662839314874,24.309963888828413,22.05324997101133,22.627908567807737,23.92445077534073,23.24482162390203,9.00559123535193,0.0,4.124873209595598,8.641777806025711,6.001503539995316,9.127223001182406
22.795513444420134,23.745744175657194,22.618071212864344,23.006363462262012,23.38902838588642,22.798840812911173,0.0,0.0,5.711975628590308,5.2392281824323925,0.0,1.7955059990550593
23.43975152996714,23.20999027337171,22.44611122500045,22.596222863545854,23.549963779770724,22.635099931625987,6.60658056748333,0.0,2.753724097943061,1.8485953958721923,3.1987214522922827,2.9023061247813886
24.51781018660051,24.56990255398036,22.151968607618432,22.440198010848516,23.02343531910625,21.937952390030507,9.21024570151517,8.794895708207115,2.1428388606052784,2.7988505677459994,0.0,0.37793782071260384
13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
21.15696096341708,22.167975056411148,22.763868100012818,20.958163939199984,23.178290868298404,22.267398856143192,2.6852607465067777,3.698237814362484,9.491367675074713,1.8432495480444322,8.105608172366633,7.388556203541602
22.47866251619368,21.931818439044115,23.38342801613262,20.738349250892888,22.79500712112883,21.90622325560029,8.51446203329285,0.9596177528599314,6.5590196889677275,1.8852465301227994,0.6874260215012495,1.7585633547803692
23.125041889899656,21.829743024864015,24.301531296778652,22.44635835958902,23.62066043560929,22.13189935243823,6.546355122867364,1.4150981952559227,8.472357734178237,9.724407313250362,6.180667679159976,4.178296259336714
23.41846899578221,23.619529618404897,23.383391659532727,22.262300258478703,23.072769164524473,23.466061240940043,5.29286905451894,9.571866856240348,0.0,2.6076638539508368,0.0,9.17300321093697
22.85942381464303,23.100597599086587,24.055601123665074,23.36026658115606,23.402024401574806,23.93643803875425,1.3366229690224474,0.0,7.166025016188017,8.277601587884483,3.84480172389381,6.285326291317952
23.76530246423057,23.206883822871276,23.181022172046504,22.607107593437675,24.472529645602123,23.07405297780542,7.877962970737479,2.772096388934818,0.0,0.3688587315788361,7.529182750446015,0.0
13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
21.984163863951448,22.914356512212,20.702197308553725,22.767076436802668,21.342609264159897,21.255271945357617,6.188905272341529,6.954229124560584,0.7590946403660415,9.504956688874747,0.09768768490978075,3.1016600766866964
21.917689476777763,23.671294244546015,21.097604258039745,22.189340321410036,22.46951180999043,22.433852675724147,2.9501721130753165,5.959965270176645,4.324236617218896,1.0789221726090348,6.512792250496644,8.020581126499353
23.301843768090464,23.11254506713529,21.561857195331775,22.906282291535536,22.735609410881814,22.40934854830685,9.291055631875423,0.0,4.7577688243564715,6.596989127740333,3.2947829752307434,3.443901995918357
23.659982517710336,24.049371875667514,21.28851461883269,22.95437557103944,23.84202098430278,23.2668235976046,5.649324546826921,6.795229874994007,1.8633128780682684,3.9413063106453206,7.287676018969009,7.390716294726767
22.813973354516516,23.49454045111201,22.229660152042165,22.325764033670854,23.312482764819787,22.475076181526013,0.0,0.0,6.849351743252812,0.7548213027472805,0.0,0.1958182109711093
23.057050810248917,24.29485390855908,22.67578602757724,21.922264765190697,24.844965020894396,23.194304493285593,4.799592378347493,6.379420262730565,5.354191451139155,1.5861791328825336,9.74709475173743,6.7657941599771885
13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
20.787741395411988,21.33575311916537,20.686762937340173,21.986647762796654,21.755400252402467,22.63286068085784,1.121419375258621,0.06777865066175948,0.6937218640168219,6.199425905896016,1.8984342873340898,8.936481532062427
21.787990275904534,22.359069088230374,20.711462515556168,22.552738249329302,22.778380457949115,22.76116751943629,6.902078008707322,6.198835376175083,2.796644968404234,5.859392774216593,6.355280338198378,4.292445972336379
22.425133873776776,23.561193544837646,20.403235869854555,22.437704523779622,22.40899811420082,22.18497549441622,5.956291387071058,7.575840406342779,1.3954957893597741,3.0563009934001184,0.5325267093406916,1.077419012674914
22.336377190336943,23.007263680433894,20.48974927375588,23.013900239947663,22.552258932586835,21.81089136467801,3.0568919853586483,0.0,2.863016905182112,6.118115760844657,2.71521545402833,1.7824065100285291
23.140458759587286,24.461531712691432,21.57687214402144,23.360683824696363,22.505222284256014,21.76692913935559,7.031179724698293,9.230477151094322,7.011382679634222,5.446195673695147,1.9243487876442666,3.0614168029627886
22.363394836336404,23.867873923880424,21.91344886162525,22.673086781432815,22.1162347375298,21.24212835499102,0.11434779925595273,0.0,4.476839510550601,0.7068720149385943,0.28491004679882304,0.905092294438341
13.6975,13.7725,13.6975,13.6975,13.7725,13.6975,10.0,10.0,10.0,10.0,10.0,10.0
16.72268,16.927889375,16.72268,16.72268,16.927889375,16.72268,10.0,10.0,10.0,10.0,10.0,10.0
19.198362318125,19.56599127828125,19.198362318125,19.198362318125,19.56599127828125,19.198362318125,10.0,10.0,10.0,10.0,10.0,10.0
21.22482395089422,21.7707160527659,21.22482395089422,21.22482395089422,21.7707160527659,21.22482395089422,10.0,10.0,10.0,10.0,10.0,10.0
21.860016211082442,23.038018130696013,21.85987568097542,21.66177887664244,22.284482073818676,20.762783130763193,5.663073890356848,7.493686733079227,5.662478670562681,4.823433275970565,4.206484413079197,1.0157078415410892
22.230694365260334,23.786406402988607,23.145790469320076,23.104837253623383,23.250890860520926,20.6293708038471,4.842566862784517,5.922391865115497,8.887550049467286,9.397930816507543,6.4580077184817375,2.1709532430506195
23.05061301436203,23.246650800260998,23.40418804482446,23.919761777557394,23.482932477166877,20.54685540040531,6.993301772314159,0.0,5.135752261041846,7.686927495966578,3.54928468293216,2.2479588293871933
